gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	old_locus_tag
SPY_RS01305	2088.66515679306	-0.684262494329956	0.185441168041638	3.00693108413522e-05	0.000379308795423764	SPy_0278	SPy_0278
SPY_RS01310	1050.3263787189	0.0103444369450314	0.148128403034178	0.925394813610405	0.972165780849149	uppP	SPy_0280
SPY_RS01315	740.17181567236	0.0253136442132632	0.154593150245806	0.845887221581631	0.931711290181766	mecA	SPy_0281
SPY_RS01320	693.481875889501	0.196212053481232	0.172842136295318	0.171165915523955	0.351405095910929	tagO	SPy_0282
SPY_RS01325	1675.34934275358	0.175741659921397	0.160721325622068	0.202655605533016	0.393503364131182	sufC	SPy_0285
SPY_RS01330	1211.26461358847	0.0019498224997352	0.150455467292837	0.985852104777824	0.993090020889089	sufD	SPy_0287
SPY_RS01335	749.944722066543	-0.16435165675312	0.158419329425406	0.224538735430898	0.417333343544069	sufS	SPy_0288
SPY_RS01340	60.3835172143041	-0.0568536514844227	0.232854705080739	0.704182734104296	0.849405604353078	nifU	SPy_0289
SPY_RS01345	1275.90564664691	0.297524624944864	0.166240143381829	0.0354275600257774	0.112952846518949	sufB	SPy_0290
SPY_RS01350	424.410438852794	-0.0788704418472768	0.175713797737463	0.577375122805876	0.756979461098646	SPY_RS01350	-
SPY_RS01355	398.609231491705	0.119440521693921	0.169333000640709	0.397885981417821	0.603355144308716	pbp3	SPy_0292
SPY_RS01360	5279.91181721091	0.241993835277815	0.158253056783594	0.0751267667879047	0.200105310050311	amiA	-
SPY_RS01365	277.962538556759	-0.475014982533681	0.220140028443503	0.00705678652479442	0.0342792375933234	amiC	SPy_0294
SPY_RS01370	445.791233920229	-0.709315397109474	0.194105133074528	3.50435249451047e-05	0.000425570942765551	amiD	SPy_0295
SPY_RS01375	668.23171566578	-0.603760236619088	0.193735145272798	0.000303921651137742	0.00257703979929221	amiE	SPy_0296
SPY_RS01380	823.158218732677	-0.489107613684963	0.175161873669301	0.00127622288497884	0.00812812175188748	amiF	SPy_0297
SPY_RS01425	306.888974203337	-0.180139164849323	0.187469563061568	0.228826578866949	0.422562483912806	SPy_0303	SPy_0303
SPY_RS01430	1068.93878802498	-0.365914000540642	0.168227487808294	0.0111147123641849	0.0488570025088252	yqeG	SPy_0305
SPY_RS01435	676.650671989708	-0.145986696886961	0.15918784711253	0.282326767472853	0.480519827804728	yqeH	SPy_0306
SPY_RS01440	230.972723000045	-0.0724341935975867	0.180508012747744	0.618919910696924	0.788366428469948	yhbY	SPy_0307
SPY_RS01445	939.764319791756	-0.00417096864208956	0.15984708601826	0.974552944111893	0.987598098625978	nadD	SPy_0308
SPY_RS01450	942.45209880559	0.0242607061922839	0.161121898201273	0.860386761432731	0.939877363320462	yqeK	SPy_0309
SPY_RS01455	1063.72483378964	0.166051424697847	0.16638556551327	0.23664010521014	0.431243367172695	rsfS	SPy_0310
SPY_RS01460	484.858988880584	0.0406053340671597	0.177964726852248	0.779100843494413	0.893472294066316	yqeM	SPy_0312
SPY_RS01465	337.105103232799	0.190124323380422	0.201341884269614	0.219858953781668	0.412951724625116	ylbM	SPy_0314
SPY_RS01470	1142.7421470317	-15.6025835026128	3.51775794732525	7.10344351725935e-32	2.03584691204653e-29	yebC	SPy_0316
